video_id	sentence_id	text	label	start	end	speaker
8KPr588VIHk	8KPr588VIHk_2_3	that sounds like a very fitting answer so the first statement that you make if it really came to then you corrected yourself later right so i think you've already realized this kame would not be the right word to use here it'll be ka right if i ever come into this situation if i'm ever faced you can use the word faced also so that will eliminate the factor	2	171.587	193.13	0
8KPr588VIHk	8KPr588VIHk_2_4	wow so then i would definitely say that you're a risk taker	2	250.048	253.676	0
8KPr588VIHk	8KPr588VIHk_2_5	true i completely agree with you and i personally feel you know weighing the pros and cons in any situation goes a really long way so be it a risk or be it a simple decision i think taking a couple of minutes to think about it can really help you out right so i'll give you i'll present a situation in front of you you know tell me what would you do if you had let's say the opportunity to take a risk at that particular instance all right so um let's say you're getting late for work right either you could ride a bike right you have the helmet and you have the safety precautions either you could ride a bike which is like slightly faster or you could go by taxi which one would you pick i mean which one will be faster bike	2	299.744	346.801	0
8KPr588VIHk	8KPr588VIHk_2_6	alright that sounds like a great answer you know i personally feel that riding a two-wheeler vehicle especially when you're getting late is more risky because you have a tendency to let's say take bigger risks let's say if i have to overtake that particular truck and if i was you know if i was on time i would be like that's	2	384.409	403.169	0
8KPr588VIHk	8KPr588VIHk_2_7	do you think that's a risk factor you're willing to take	2	422.646	425.053	1
8KPr588VIHk	8KPr588VIHk_2_8	lovely that was a wonderful answer just a small correction rather than saying one time you can say at least once or a better word to use would be someday all right	2	454.147	464.795	0
8KPr588VIHk	8KPr588VIHk_2_9	okay so one name is slightly grammatically incorrect that's the only issue	2	464.534	471.025	0
8KPr588VIHk	8KPr588VIHk_2_10	yeah well um in my free time i just read a couple of books um any book would go and then i i love to listen to music and you know i love traveling but i don't think so that would count as what i like to do in free time and	2	600.077	618.016	1
8KPr588VIHk	8KPr588VIHk_2_11	yes you know i have even wrote some of i have wrote a poem i remember i even won the first prize for creative writing for that in my school uh but um i've wrote uh i don't i'd not say a novel it would like it would be like a short story but not that much short but um now when i read it i just laugh at it it was english because i'm not like so fluent i am fluent in bengali but you know i sometimes make mistakes in bengali so i usually write in english so that novel that i wrote right now it looks so childish that i don't read it so often so	2	824.131	863.15	1
8KPr588VIHk	8KPr588VIHk_2_12	that's amazing that's actually wonderful just a small correction before we move on you won't say i have wrote if you're using have then you'll use written i have written a couple of things before but i wrote so-and-so so you just have to remove that	2	867.776	884.425	0
8KPr588VIHk	8KPr588VIHk_2_13	just read the diary and you will feel durable so that's it i you know i love that and i do that myself there's a there's one suggestion that i want you to try	2	941.414	950.619	0
8KPr588VIHk	8KPr588VIHk_2_14	okay there was this thing that one of my friends recommended so all you have to do is you have to get a box you have to lock the box	2	950.419	956.798	0
8ZJO3KJADqk	8ZJO3KJADqk_2_0	issue some issue here but are you on your phone or are you on your laptop i'm on laptop	2	16.775	24.069	1
8ZJO3KJADqk	8ZJO3KJADqk_2_1	you turned on the camera	2	34.195	35.761	1
8ZJO3KJADqk	8ZJO3KJADqk_2_2	i am like i'm a teacher like i teach phonics and yes i'm comfortable in teaching grade one to grade five i mean basically i earlier i was working with a school but yes uh now i am working as a freelancer so	2	43.876	61.134	0
8ZJO3KJADqk	8ZJO3KJADqk_2_3	do you belong to kota no i don't i don't actually you are wearing rajasthani suit and a lot yes a big bindi so i am from gujarat	2	107.518	119.116	0
8ZJO3KJADqk	8ZJO3KJADqk_2_4	so like i took leave from my job then this covid situation comes and that time also i was planned came	2	181.032	187.83	0
8ZJO3KJADqk	8ZJO3KJADqk_2_5	yeah that covid situation came so that time also i was planning to like do something on your own on your own like i was planning to open my own play school you can say the daycare sort of thing then this covid situation came and then i earlier also i was taking tuitions but then i switched to this online tuitions and yes that time when my fellow teachers were taking online classes i have something in my mind i had	2	187.609	224.789	0
8ZJO3KJADqk	8ZJO3KJADqk_2_6	yeah you just have to carry on and you just have to take a jump i will say	2	262.008	268.035	1
8ZJO3KJADqk	8ZJO3KJADqk_2_7	leave after my baby like he born in the may last he was born in the month of may last year	2	278.591	288.356	0
8ZJO3KJADqk	8ZJO3KJADqk_2_8	what you were explaining me the last day	2	323.816	326.159	1
8ZJO3KJADqk	8ZJO3KJADqk_2_9	yeah i was just uh telling you that if you say last me then it is last year me	2	325.979	331.446	1
8ZJO3KJADqk	8ZJO3KJADqk_2_10	yes they do feel and yes of course every suggestion every feedback matters for you when you are working as a teacher because you should take the things in a positive way if the parents are giving you some suggestions and	2	461.419	478.357	0
8ZJO3KJADqk	8ZJO3KJADqk_2_11	right right i'll do the practice of the same	2	557.701	560.907	0
8ZJO3KJADqk	8ZJO3KJADqk_2_12	for proper it's properly working	2	610.848	613.511	1
8ZJO3KJADqk	8ZJO3KJADqk_2_13	uh the grammar from first person second year same year same year there are like this is the only thing where i'm struggling the	2	845.641	855.11	0
8gPz00rfHV4	8gPz00rfHV4_2_0	okay kajal what do you do ma'am i have a i'm a housemaker	2	2.273	7.062	0
8gPz00rfHV4	8gPz00rfHV4_2_1	okay you are a homemaker say i am a homemaker yes ma'am i am a homemaker so kajal tell me about your family i have two children children is already plural right i have two children so i have two children	2	6.862	23.53	0
8gPz00rfHV4	8gPz00rfHV4_2_2	okay and my husband is doing government job your husband is in government job	2	23.149	28.484	0
8gPz00rfHV4	8gPz00rfHV4_2_3	okay one is boy and another is girl	2	27.522	31.573	0
8gPz00rfHV4	8gPz00rfHV4_2_4	okay so the end yes ma'am	2	31.292	35.26	0
8gPz00rfHV4	8gPz00rfHV4_2_5	so they both go to school ma'am that is not go to school yes ma'am	2	45.175	50.793	0
8gPz00rfHV4	8gPz00rfHV4_2_6	okay you can say my daughter doesn't go to school	2	50.572	54.363	0
8gPz00rfHV4	8gPz00rfHV4_2_7	okay my daughter doesn't go to what does she do all day does she bother you or trouble you all day yes ma'am all time i'm busy	2	54.062	63.605	0
8gPz00rfHV4	8gPz00rfHV4_2_8	he comes back at three o'clock yes ma'am he leaves at quarter to six and comes back at three o'clock that means some eight nine hours	2	151.737	160.684	0
8gPz00rfHV4	8gPz00rfHV4_2_9	he comes back and plays all the time can play all the time so your daughter gets very happy when he she sees him yes ma'am she's very happy	2	216.926	228.841	0
8gPz00rfHV4	8gPz00rfHV4_2_10	right why do you want to learn english ma'am because i have to face many problems	2	250.974	264.864	1
8gPz00rfHV4	8gPz00rfHV4_2_11	okay he speaks only in school	2	311.096	313.499	0
8gPz00rfHV4	8gPz00rfHV4_2_12	yeah so if you learn english what are the advantages if you learn english can speak to your children in english and they can also learn english and your daughter who is just three years old so if she now understands how to speak in english she can be very fluent by the time she's eight or ten	2	334.426	351.456	0
8gPz00rfHV4	8gPz00rfHV4_2_13	ma'am i can read books	2	464.626	467.729	1
8gPz00rfHV4	8gPz00rfHV4_2_14	okay very good it's a very good idea to read storybooks at first written english that's in the storybooks will give you an idea how the sentences are formed what else are you doing what kind of videos are you watching ma'am your videos your videos i have watched with jyoti ma'am so you have watched my videos yes ma'am i have watched your videos	2	486.227	508.56	0
8gPz00rfHV4	8gPz00rfHV4_2_15	okay which video did you watch the conversational video or the daily use english sentences or something else conversational videos conversational video because ma'am i have not more time	2	508.36	519.668	0
8gPz00rfHV4	8gPz00rfHV4_2_16	okay so you can say i don't have enough time so that is why i only watch conversational videos ma'am can you give me some tips how i can improve	2	519.367	529.743	0
8gPz00rfHV4	8gPz00rfHV4_2_17	when you do tenses you will also be clear that you need to memorize the verb forms how will you make sentences without that because the second form of verb is used in past tense and the third form is used in many tenses so impossible to speak english you can then learn the forms of verbs from there on the forms of verbs there are two three videos on my channel in which i have explained very very important verbs which are very frequently used in spoken english those verbs i have explained your husband is in government job so what kind of job does he do mom she is doing she is the army sorry he is army person he's army person	2	742.366	790.644	0
8gPz00rfHV4	8gPz00rfHV4_2_18	and after that just keep watching english content and start speaking in english keep speaking in english	2	1035.881	1049.826	0
8kJbNJXKN04	8kJbNJXKN04_2_0	oh that's better we're back again we're back again that's better so	2	0.771	7.846	0
8kJbNJXKN04	8kJbNJXKN04_2_1	yes see the other one	2	49.847	52.913	1
8kJbNJXKN04	8kJbNJXKN04_2_2	yes so you like to keep the body and the mind healthy	2	222.094	227.377	0
8kJbNJXKN04	8kJbNJXKN04_2_3	you use a lot of coconut in the food for the cooking	2	404.594	408.737	1
8kJbNJXKN04	8kJbNJXKN04_2_4	well that's an interesting question madhu because in the united kingdom we have a lot of indian restaurants but i think the food in the indian restaurants in the united kingdom is not the same food that you eat in india um but here in the united kingdom we have a lot of curries so the korma curry the masala curry i really like the masala i like the korma so we use the coconut in the korma curry	2	432.6	470.849	0
8kJbNJXKN04	8kJbNJXKN04_2_5	oh and we have the madras and the vindaloo but i don't think it's the same that you the same type of food you have in india i think i think it's been changed a little bit to suit the english taste a little bit more i do love i love going to the indian restaurants and eating the indian food	2	470.709	494.255	0
8kJbNJXKN04	8kJbNJXKN04_2_6	oh nice nice have you ever visited india no i've never been to india my auntie has so my aunt she's been	2	494.215	504.549	0
8kJbNJXKN04	8kJbNJXKN04_2_7	oh why why would you why why i want to explore i want to explore	2	621.602	632.264	0
8kJbNJXKN04	8kJbNJXKN04_2_8	yeah you'd like you'd like to do some exploring yes why not yes	2	631.542	639.951	0
8mIdmW9l_ME	8mIdmW9l_ME_2_0	i used to hate on her so much	2	30.635	33.462	1
8mIdmW9l_ME	8mIdmW9l_ME_2_1	oh my stress levels were very high when i used to watch that show	2	33.382	42.065	1
8mIdmW9l_ME	8mIdmW9l_ME_2_2	okay fine if you say so and then he just walks and then that girl i think got really impressed by	2	41.644	49.612	1
8mIdmW9l_ME	8mIdmW9l_ME_2_3	yeah when he makes that face is like fine you caught me i'm gonna go sit down and like that's really cool the way he did that so today's topic advertisements	2	50.373	59.36	1
8mIdmW9l_ME	8mIdmW9l_ME_2_4	no but it was really cold and so i just decided to wear a turtleneck	2	78.382	85.458	0
8mIdmW9l_ME	8mIdmW9l_ME_2_5	oh yeah anyway i think it's just a fortunate coincidence anyway um	2	141.437	149.845	1
8mIdmW9l_ME	8mIdmW9l_ME_2_6	and uh charlie booth and uh many more	2	196.352	200.959	1
8mIdmW9l_ME	8mIdmW9l_ME_2_7	do you like watching behind the scenes	2	233.968	236.634	1
8mIdmW9l_ME	8mIdmW9l_ME_2_8	yeah that's what i meant	2	236.414	238.438	1
8mIdmW9l_ME	8mIdmW9l_ME_2_9	uh it's actually uh my my account because it was for my school all those logins and everything so	2	249.118	256.138	0
8mIdmW9l_ME	8mIdmW9l_ME_2_10	is it an annual subscription or like a monthly subscription it's it's the subscription for three months	2	279.17	285.467	1
8mIdmW9l_ME	8mIdmW9l_ME_2_11	yeah i didn't know people were gifting premium subscriptions nowadays on birthdays i have to give something to my wife because our anniversary is in like three four days and i still haven't picked out a gift and i'm feeling so bad i have so many tabs open right here on my laptop and i'm like what should i buy her what should i get her i have no idea but if i give her a youtube premium subscription she's going to slap me it's a two-year wedding anniversary and she's like she's going to hurt me	2	285.247	314.519	1
8mIdmW9l_ME	8mIdmW9l_ME_2_12	i used to watch cartoons and i used to watch the show tarak mehta ka ulta chashma while eating dinner and uh	2	361.298	370.789	0
8mIdmW9l_ME	8mIdmW9l_ME_2_13	i remember oh my stress levels were very high when i used to watch that show i don't know if i'm allowed to say that but anyway so	2	468.071	479.222	1
8mIdmW9l_ME	8mIdmW9l_ME_2_14	yeah i have a younger brother so i would we would take turns they're like	2	509.279	513.104	1
8mIdmW9l_ME	8mIdmW9l_ME_2_15	yeah yeah now it makes sense why i'm getting fat anyway go on	2	612.703	618.911	0
8mIdmW9l_ME	8mIdmW9l_ME_2_16	yeah i had to be there in front of the tv at seven o'clock i just had to be because if you miss the start you just feel like i'm that person and i'm like	2	664.879	674.485	1
8mIdmW9l_ME	8mIdmW9l_ME_2_17	yeah so you can say the technology or the generation the current generation has it easier or has it better because they have more control over their lives now	2	712.162	723.675	1
8mIdmW9l_ME	8mIdmW9l_ME_2_18	yeah but i think this is a good thing because it helps you as a parent not that i am a parent but from the perspective of a parent it makes it easier for me because i can kind of tell my kid that you know this cannot be a distraction it helps you discipline the kid because it's like	2	723.354	740.907	1
8mIdmW9l_ME	8mIdmW9l_ME_2_19	okay so there was this mentos ad in which a person is getting late for his class	2	782.443	790.52	0
8mIdmW9l_ME	8mIdmW9l_ME_2_20	yeah so i have seen that ad and you've described it very well	2	840.134	843.902	1
8mIdmW9l_ME	8mIdmW9l_ME_2_21	yeah not caught but allegedly caught and he's like i'm leaving he does this and he's like no go sit in there	2	893.021	900.939	1
8mIdmW9l_ME	8mIdmW9l_ME_2_22	uh no i had this product called a kinder joy so in the ad they showed that you will get a free toy with the chocolate so i just post my parents that	2	934.319	945.297	0
8mIdmW9l_ME	8mIdmW9l_ME_2_23	yeah the toy was the main thing that i needed from the chocolate and my mother always just told me i don't eat that chocolate that doesn't taste good because she didn't like that	2	966.267	977.416	0
8mIdmW9l_ME	8mIdmW9l_ME_2_24	yeah we got two toys and like a child i was sitting there assembling a toy at a party at a friend's birthday party like a robot transforming into a car and i came home all excited and i put it on that shelf over there behind me don't know if you can they show this one over here it's blurred but still	2	991.669	1010.311	1
8p9tDc1g2ww	8p9tDc1g2ww_2_0	so i just do that every six months you know to let my skin breathe	2	20.903	29.401	0
8p9tDc1g2ww	8p9tDc1g2ww_2_1	okay we can talk about makeup what was the topic bug or insects yes	2	148.992	158.516	1
8p9tDc1g2ww	8p9tDc1g2ww_2_2	makeup like being a girl who don't like makeup sorry who doesn't like me hello can you hear me	2	182.102	196.242	1
8p9tDc1g2ww	8p9tDc1g2ww_2_3	yeah i can hear you	2	196.101	197.847	1
8p9tDc1g2ww	8p9tDc1g2ww_2_4	if some yeah i mean like my sister is a makeup artist so she usually comes if she learns something new she comes to me and she's like can i try this on you and i'm like	2	226.143	238.644	1
8p9tDc1g2ww	8p9tDc1g2ww_2_5	so she experiments on you and you're	2	245.217	246.8	0
8p9tDc1g2ww	8p9tDc1g2ww_2_6	uh fifteen minutes so it depends on that like how much time it will take	2	255.581	260.251	0
8p9tDc1g2ww	8p9tDc1g2ww_2_7	yes because in this case the knowing is not how many people know it it's what they know and they know only one thing and we're talking about one thing they know that one thing	2	439.312	451.824	0
8p9tDc1g2ww	8p9tDc1g2ww_2_8	yeah right nose will be more like um hey does your boyfriend know that you apply a lot of makeup and you say	2	452.045	459.082	0
8p9tDc1g2ww	8p9tDc1g2ww_2_9	okay okay so in that sense uh it's not	2	491.576	496.027	1
8p9tDc1g2ww	8p9tDc1g2ww_2_10	attire oh my god so i'm very bad at this as i told you my sister is a makeup artist so she always like bring that things for me like make a product so	2	517.214	533.211	1
8p9tDc1g2ww	8p9tDc1g2ww_2_11	she brings them for you see again now here we are talking about products what does she bring products products are plural so brings bring for me she brings for me she brings a lot of products or she buys a lot of products from	2	552.0	566.296	0
8p9tDc1g2ww	8p9tDc1g2ww_2_12	yeah she brings a lot of product for me brings yes you said bring she bring a lot of product is incorrect she brings a lot of products the sentence is focused on products and they are multiple products then we say brings she will bring it for me one thing she brings them for me or she buys them for me	2	566.095	590.888	0
8p9tDc1g2ww	8p9tDc1g2ww_2_13	yeah like but one brand is my favorite that is like me and i use it like all the time	2	613.837	620.323	1
8p9tDc1g2ww	8p9tDc1g2ww_2_14	why should i buy them if i'm not going to use them yes i think this complaint i've heard from my wife a lot of my friends also they keep telling me that	2	685.131	694.258	0
8p9tDc1g2ww	8p9tDc1g2ww_2_15	oh my god we don't have occasions all of our products are expiring this is getting sitting in the cupboard and my wife has the same thing because when we got married she was gifted a lot of makeup products and a lot of things that have been sitting in the cupboard for the last two years she's a teacher and earlier she would wear this makeup and go to school as a teacher so all of these products would get utilized perfectly like there wasn't a single product of hers that would expire because she would end up using everything but now it's come to a point where she has like i'm not even going to guess how many products she has but she has a lot of products and you know she said that these are all getting wasted so the other day i was telling her that hey let me gift you something let me gift you like a product and i wanted to make sure i don't get it wrong because sometimes they can be expensive i don't want to get the wrong thing and then she's like	2	694.158	750.654	0
8p9tDc1g2ww	8p9tDc1g2ww_2_16	okay i'm not going to use it let's use it so i just took her i said why don't you just buy something select something i'll buy it for you and then i took her to one of these stores i think it was buddha or something like uh sephora i think if i'm not wrong one of these brands have you heard of these brands yes i had heard about this so	2	750.514	771.63	0
8p9tDc1g2ww	8p9tDc1g2ww_2_17	yeah so i took her to one of these and i i didn't tell her i was going to surprise her so i just told her	2	771.23	777.015	0
8p9tDc1g2ww	8p9tDc1g2ww_2_18	that time i was like	2	797.995	798.896	0
8p9tDc1g2ww	8p9tDc1g2ww_2_19	oh my god i never thought about that because you know these are chemicals and they may affect your skin and they may like increase your acne or increase the oiliness of the skin and i was like	2	798.796	809.366	0
8p9tDc1g2ww	8p9tDc1g2ww_2_20	oh my god this is so complicated i would never be able to handle this you know like to calculate and find out what works if it's not reacting with your skin then the shade color is not good enough if the shade color is good enough then you know for a fact that like it's very difficult to find the perfect product i understood that delicate balance that day and i was just like	2	809.246	831.267	0
8p9tDc1g2ww	8p9tDc1g2ww_2_21	i cannot ask you directly do you like girls	2	951.531	954.653	1
8p9tDc1g2ww	8p9tDc1g2ww_2_22	why not it's not offensive it's fine you can completely ask me that but in my opinion	2	955.553	961.851	0
8p9tDc1g2ww	8p9tDc1g2ww_2_23	i was going to say it's	2	1084.557	1085.479	0
8p9tDc1g2ww	8p9tDc1g2ww_2_24	okay so what i understood is you like minimal makeup and you don't like a natural look	2	1107.256	1112.778	1
8p9tDc1g2ww	8p9tDc1g2ww_2_25	yeah in a natural look it shouldn't be like makeover your that people wouldn't um you know like uh identify that	2	1112.557	1122.157	1
8p9tDc1g2ww	8p9tDc1g2ww_2_26	okay you are the person they would take some time to realize that	2	1121.936	1126.505	1
8p9tDc1g2ww	8p9tDc1g2ww_2_27	okay she's my friend only no i don't think anyone does that but i get what you're trying to say it happens like my sister has shown a lot of pictures and i was like	2	1126.204	1137.046	1
8p9tDc1g2ww	8p9tDc1g2ww_2_28	that's ok no it's fine	2	1163.317	1167.565	0
8p9tDc1g2ww	8p9tDc1g2ww_2_29	um not like for myself but obviously when you're in school for these plays and no that's fine but	2	1242.141	1250.501	0
8p9tDc1g2ww	8p9tDc1g2ww_2_30	yeah other than that not really like maybe like if i'm going out and i know i'm meeting friends and we're going to take pictures or we're going to a party i would like just put a little powder that's it just to make sure my skin is not oily or something but that's about it sorry on your wedding day on my wedding day you won't believe it um on the day my friends were telling me that what is wrong with you you look so dead because i hadn't slept for six days	2	1250.2	1279.378	0
8p9tDc1g2ww	8p9tDc1g2ww_2_31	okay i had slept like two or three hours every day for six days so i was looking so tired my eyes were like so they were just looking drained	2	1278.777	1288.767	0
8p9tDc1g2ww	8p9tDc1g2ww_2_32	okay and my mom was like why don't you just put some makeup and i'm like see there's no point because we live in india and it's so hot by the time i reach the venue it's going to melt off and then it's going to look weirder and it won't look good then	2	1288.044	1300.777	0
8p9tDc1g2ww	8p9tDc1g2ww_2_33	it's fine what do you think like	2	1336.211	1340.207	1
8p9tDc1g2ww	8p9tDc1g2ww_2_34	okay you talk about insecurities guys no girls also has insecurities and i think makeup can overcome those at the same time like when you have a lot of makeup on your face it is a bit of embarrassment or you always be a little cautious or not that confident so makeup has advantages and disadvantages both apply a lot of makeup it will uh sometimes uh get you	2	1354.028	1389.398	1
8p9tDc1g2ww	8p9tDc1g2ww_2_35	exactly couldn't agree more because being a girl i can relate with this when i apply a bit lipstick or something like that minimal makeup i feel uh much confident or more confident much more confident don't be much much more confident so	2	1442.982	1462.682	1
8p9tDc1g2ww	8p9tDc1g2ww_2_36	okay it's very funny because uh in pictures you look too good and when you meet person personally uh it shouldn't be like	2	1496.52	1507.256	1
8p9tDc1g2ww	8p9tDc1g2ww_2_37	okay catfish is basically when you either pretend to be someone else completely or you put like so much makeup or you look completely different in your pictures but when they meet you you're like are you the same person so i can probably catfish people with my beard and without my beard that's how it is right because i remember once when i had shaved and i came for a session one of the learners was like but i booked a session with divya and i'm like hello i'm divya	2	1534.74	1561.137	0
8p9tDc1g2ww	8p9tDc1g2ww_2_38	oh my god this is so funny recognize me right because they've seen either they saw my videos or whatever it was but this is what catfish basically means	2	1561.016	1569.858	0
8vpKrkZBmB0	8vpKrkZBmB0_2_0	oh wow excellent let's see let me go into the library and let's see if we can find something fun to talk about let's see we can talk about we have foods you love playing and watching sports pets do you like animals having fun in your free time	2	119.532	149.366	0
8vpKrkZBmB0	8vpKrkZBmB0_2_1	is that the word you're confusing with	2	226.828	228.691	0
8vpKrkZBmB0	8vpKrkZBmB0_2_2	do you mean almost every day	2	305.629	307.231	0
8vpKrkZBmB0	8vpKrkZBmB0_2_3	i don't like the way it is for example there's a platform something like tiktok or something like that that yes i	2	335.447	348.499	1
8vpKrkZBmB0	8vpKrkZBmB0_2_4	thank you ma'am but you're also not wasting your time either because if you watch the right things in social media that'll be nice but we are watching negative things like listen that nowadays i'm talking about children adults do eyes	2	463.765	476.16	1
8vpKrkZBmB0	8vpKrkZBmB0_2_5	yes marvelous great word i love that word yes and this one is called the mountain of fourteen colors in english yes	2	586.893	598.051	0
8xxcYOvsdqU	8xxcYOvsdqU_2_0	yeah in most states it's illegal i believe it's only two states that it's legal	2	170.203	179.048	0
8xxcYOvsdqU	8xxcYOvsdqU_2_1	for your insurance i guess to be honest with you my parents are very very cautious about it because we've always had insurance but it's very tricky because it's just so expensive i mean they ask you for your insurance i guess one time my brother has asthma and he had to be put into a helicopter to go to a hospital	2	386.041	420.862	0
8xxcYOvsdqU	8xxcYOvsdqU_2_2	just a hospital in las vegas just that he had moments to live so they decided that that's what they needed and it was	2	434.288	447.978	0
8xxcYOvsdqU	8xxcYOvsdqU_2_3	it probably would have been i don't know a hundred thousand dollars	2	461.858	468.618	0
8xxcYOvsdqU	8xxcYOvsdqU_2_4	very expensive while the government are very cheap but they don't provide you know all these healthcare system they would refer you to any private hospital if it's not in their hands yes and it cost so much	2	519.903	545.843	1
8xxcYOvsdqU	8xxcYOvsdqU_2_5	guns are everywhere they're in the schools they're in churches they're in your students	2	736.622	747.115	0
8xxcYOvsdqU	8xxcYOvsdqU_2_6	i would like to know more	2	892.647	893.649	1
92rxqPMsitM	92rxqPMsitM_2_0	nice to meet you anya are you from morocco are you moroccan yes	2	11.923	18.494	0
92rxqPMsitM	92rxqPMsitM_2_1	yeah do you know it marrakesh yes i was living in rabat for about a year i think but in the past i think	2	20.137	36.965	0
92rxqPMsitM	92rxqPMsitM_2_2	that's true a lot of my other students in other countries they say	2	78.022	81.767	0
92rxqPMsitM	92rxqPMsitM_2_3	yeah good great i want to ask you is it	2	101.212	106.239	1
92rxqPMsitM	92rxqPMsitM_2_4	and you lose it if you don't use it that rhymes	2	132.116	134.922	0
92rxqPMsitM	92rxqPMsitM_2_5	and also for me medina is like you you if you don't know it well as i am talking here about marrakech the medina in marrakech if you don't know really the road the streets and all of that you can get lost sometimes you have	2	237.498	256.512	1
92rxqPMsitM	92rxqPMsitM_2_6	exactly and you know there's so many beautiful places to visit in morocco	2	273.862	279.068	0
92rxqPMsitM	92rxqPMsitM_2_7	oh my gosh it's so diverse from one end to the other we saw everything deserts mountains snow	2	278.988	285.596	0
92rxqPMsitM	92rxqPMsitM_2_8	i see that a lot of my tutoring here i say morocco it's not just for example you can find a lot of things deserts snow in the mountain you can see you can find also beaches and a lot of beautiful sight and also the vibe and the culture	2	290.022	314.529	1
92rxqPMsitM	92rxqPMsitM_2_9	oh i did i was in rabat for like a year so i made some friends some some friends from rabat and we did like a road trip around morocco and this was before gps so it was like driving and stopping when you see me say	2	326.733	344.547	0
92rxqPMsitM	92rxqPMsitM_2_10	about this word of khoya here in morocco any male you say to him and in for example in the united states you cannot say brother to a man that you don't know	2	356.944	377.4	1
92rxqPMsitM	92rxqPMsitM_2_11	yeah you could see mr uh something and that but he that's that's so that what that's the most river about the the diversity can i see diversity and uh and to be not uh the same for example the culture in morocco is not in the culture in us and also in france or italy or anyway so	2	376.919	405.007	1
92rxqPMsitM	92rxqPMsitM_2_12	yeah that's what i like the most	2	404.085	407.071	1
92rxqPMsitM	92rxqPMsitM_2_13	me too because i think as different as the cultures can be sometimes there's so many similarities between people you realize like even though we think different things or have different beliefs we all want to find love we all want to go to school have a home have a family and it brings us together in the end	2	413.72	434.866	0
92rxqPMsitM	92rxqPMsitM_2_14	yeah and when i go sometimes i find but it's really rare to find a foreign people there but one time i find two girls women they are grownups and they were like i think they were like shy they cannot get all their clothes and all of that because here it's for us it's something ordinary we do it when we are later but for another people it's	2	450.968	486.099	1
92rxqPMsitM	92rxqPMsitM_2_15	yeah the thing that you that you um when we get the the waste for example the skin um dead skin from our body maybe i don't know the name of it but it's a piece of tissue that we do like that in the hammam to get all the dead skin to not to get to get it off	2	506.351	548.055	1
92rxqPMsitM	92rxqPMsitM_2_16	hmm i remember thinking after i took off all the dead skin exfoliate yanni to use something kind of rough so that the top layer of skin is removed and the first time i did that i remember feeling	2	553.351	569.413	0
92rxqPMsitM	92rxqPMsitM_2_17	wow i feel clean for like three days i mean i showered too but for three days i felt like an angel like a baby i was like	2	569.093	576.651	0
92rxqPMsitM	92rxqPMsitM_2_18	we say here i feel like i'm light not light but if	2	580.373	589.781	1
92rxqPMsitM	92rxqPMsitM_2_19	yeah like you get a lot of weight we see it here in our dialect if you go to the hammam you say	2	589.52	598.235	1
92rxqPMsitM	92rxqPMsitM_2_20	i totally feel that it's symbolic too it's the dead skin but also maybe it's the bad feelings the bad week you had it's nice to go to the hammam and just remove all of that from you i think	2	610.774	622.429	0
92rxqPMsitM	92rxqPMsitM_2_21	yeah and also it showed me as well the culture of moroccan people especially the relationships they have with each other because the family that i first lived with they're the ones who took me and it was shocking for me but the most shocking thing was that my host mother she grabbed me and put my arm up and she started cleaning me i was like	2	622.289	647.469	0
92rxqPMsitM	92rxqPMsitM_2_22	oh i'm an adult i can clean myself you're my daughter she's taking care of you she's taking care of me i was like	2	647.329	657.332	0
92rxqPMsitM	92rxqPMsitM_2_23	yeah we have some changing of our mentality politically even though it's not a big change	2	680.748	691.149	1
92rxqPMsitM	92rxqPMsitM_2_24	we are five siblings that's correct	2	724.461	726.403	0
92rxqPMsitM	92rxqPMsitM_2_25	yeah my family has five we are five we are five siblings and also my uh my my my aunt all of them have has uh five uh five kids six kids my my uncle have eight kids	2	733.874	751.552	1
92rxqPMsitM	92rxqPMsitM_2_26	oh my god eight but now a lot of young women don't want kids because it's a big responsibility so they don't want to to have it just uh two and a lot of them have just two and if they they they want they have three two or three so it's like	2	754.076	779.884	1
92rxqPMsitM	92rxqPMsitM_2_27	yeah a lot of them i know in my family they say we just want two and it's it's it's enough it's it's we should we should provide a big life a beautiful life and future for those two kids uh and if we have like five we cannot afford the living so	2	781.621	807.022	1
92rxqPMsitM	92rxqPMsitM_2_28	they can't have time for each other and for to have to in their life in their life couples in their relationship the parent a lot of	2	817.147	832.706	1
92rxqPMsitM	92rxqPMsitM_2_29	so people are putting more importance or more value in also the partner relationship it's not just	2	836.854	842.808	0
92rxqPMsitM	92rxqPMsitM_2_30	oh our job is to be parents it's important no their love is important too right i think so yes	2	842.728	850.266	0
92rxqPMsitM	92rxqPMsitM_2_31	yeah me too me too i think that but you know this changes a lot of things	2	849.745	856.366	0
92rxqPMsitM	92rxqPMsitM_2_32	yeah our time's almost finished	2	856.627	858.111	0
99xDOENGRX0	99xDOENGRX0_2_0	yes yes and it was nice and it's nice to meet you again me too me too	2	38.115	45.597	0
99xDOENGRX0	99xDOENGRX0_2_1	okay i will finish your launch yes yes i have complete my lens and you have you had your lens yes i have	2	45.637	58.259	0
99xDOENGRX0	99xDOENGRX0_2_2	i think there's no need for introduction because we i meet already yes	2	74.478	80.185	0
99xDOENGRX0	99xDOENGRX0_2_3	okay so so today i want to i want you to ask him some questions and i will answer	2	81.286	90.611	0
99xDOENGRX0	99xDOENGRX0_2_4	okay i will ask you	2	92.856	96.165	0
